restaurant_id,restaurant_name,rating,n_comment,rank,url
388,A&W Tunjungan Plaza,3.5,31,"#388 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4233085-Reviews-A_W_Tunjungan_Plaza-Surabaya_East_Java_Java.html
389,X.O. Suki & Grill,4,10,"#389 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12614450-Reviews-X_O_Suki_Grill-Surabaya_East_Java_Java.html
390,Old Wood Bistro and Bar,3.5,19,"#390 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10532345-Reviews-Old_Wood_Bistro_and_Bar-Surabaya_East_Java_Java.html
391,Rawon Nguling,4,15,"#391 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10178087-Reviews-Rawon_Nguling-Surabaya_East_Java_Java.html
392,Tong Hai Restaurant & Ballroom,4,14,"#392 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7200417-Reviews-Tong_Hai_Restaurant_Ballroom-Surabaya_East_Java_Java.html
393,Larazeta Restaurant,4,10,"#393 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11767796-Reviews-Larazeta_Restaurant-Surabaya_East_Java_Java.html
394,Tahu Campur Cak Kahar,4,11,"#394 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11878805-Reviews-Tahu_Campur_Cak_Kahar-Surabaya_East_Java_Java.html
395,Yamagoya Ramen Supermall,3.5,16,"#395 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10531048-Reviews-Yamagoya_Ramen_Supermall-Surabaya_East_Java_Java.html
396,Green House Kitchen Bistro,4.5,8,"#396 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12666937-Reviews-Green_House_Kitchen_Bistro-Surabaya_East_Java_Java.html
397,Noodle House & Kitchen,4,17,"#397 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7266923-Reviews-Noodle_House_Kitchen-Surabaya_East_Java_Java.html
398,Mie Acong,4,10,"#398 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10207114-Reviews-Mie_Acong-Surabaya_East_Java_Java.html
399,Agis Restaurant,3.5,21,"#399 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4610010-Reviews-Agis_Restaurant-Surabaya_East_Java_Java.html
400,Airline Noodles Cafe,4,16,"#400 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7054744-Reviews-Airline_Noodles_Cafe-Surabaya_East_Java_Java.html
401,Pondok Khas Jenggala,3.5,23,"#401 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488771-Reviews-Pondok_Khas_Jenggala-Surabaya_East_Java_Java.html
402,Rumah Makan Bedjo,4,17,"#402 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4234037-Reviews-Rumah_Makan_Bedjo-Surabaya_East_Java_Java.html
403,Depot Swikee Gris,4,17,"#403 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4608605-Reviews-Depot_Swikee_Gris-Surabaya_East_Java_Java.html
404,A&W Plaza Surabaya,3.5,17,"#404 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9461397-Reviews-A_W_Plaza_Surabaya-Surabaya_East_Java_Java.html
405,Gado-Gado Handayani,4,11,"#405 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4610171-Reviews-Gado_Gado_Handayani-Surabaya_East_Java_Java.html
406,Pandan Village,4,17,"#406 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6351474-Reviews-Pandan_Village-Surabaya_East_Java_Java.html
407,mie Jembatan Merah,4,12,"#407 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4231952-Reviews-Mie_Jembatan_Merah-Surabaya_East_Java_Java.html
408,House of Wok Grand City,3.5,15,"#408 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8743314-Reviews-House_of_Wok_Grand_City-Surabaya_East_Java_Java.html
409,Sop Buntut Gelora Pancasila,4,17,"#409 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6947752-Reviews-Sop_Buntut_Gelora_Pancasila-Surabaya_East_Java_Java.html
410,Soto Ayam Lamongan Cak Kan,4,11,"#410 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12374666-Reviews-Soto_Ayam_Lamongan_Cak_Kan-Surabaya_East_Java_Java.html
411,Bebek Goreng Harissa,3.5,49,"#411 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7917846-Reviews-Bebek_Goreng_Harissa-Surabaya_East_Java_Java.html
412,Restaurant Travelodge,4,10,"#412 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7358757-Reviews-Restaurant_Travelodge-Surabaya_East_Java_Java.html
413,Stilrod Cycling Shop and Cafe,3.5,23,"#413 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d3780898-Reviews-Stilrod_Cycling_Shop_and_Cafe-Surabaya_East_Java_Java.html
414,Pandan Village Ciputra World,3.5,24,"#414 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6415156-Reviews-Pandan_Village_Ciputra_World-Surabaya_East_Java_Java.html
415,A&W Ciputra World,4,12,"#415 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9465516-Reviews-A_W_Ciputra_World-Surabaya_East_Java_Java.html
416,Kwang Tung,4,12,"#416 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8415378-Reviews-Kwang_Tung-Surabaya_East_Java_Java.html
417,Kooffee Plus Roof Bar,4,21,"#417 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8724697-Reviews-Kooffee_Plus_Roof_Bar-Surabaya_East_Java_Java.html
418,Me and Mee,4,13,"#418 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10490905-Reviews-Me_and_Mee-Surabaya_East_Java_Java.html
419,Supresso Coffee Bar,4.5,8,"#419 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12190629-Reviews-Supresso_Coffee_Bar-Surabaya_East_Java_Java.html
420,Bebek Donal Kedung Doro,4.5,9,"#420 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10798295-Reviews-Bebek_Donal_Kedung_Doro-Surabaya_East_Java_Java.html
421,Cafe Excelso - Ciputra World,4,16,"#421 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8666798-Reviews-Cafe_Excelso_Ciputra_World-Surabaya_East_Java_Java.html
422,Depot Singaraja,4,12,"#422 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10055638-Reviews-Depot_Singaraja-Surabaya_East_Java_Java.html
423,Bebek Harissa Ondomohen,4,13,"#423 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10379899-Reviews-Bebek_Harissa_Ondomohen-Surabaya_East_Java_Java.html
424,Din Tai Fung,4,10,"#424 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12168019-Reviews-Din_Tai_Fung-Surabaya_East_Java_Java.html
425,Depot Sari Rasa Asli,4,11,"#425 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488727-Reviews-Depot_Sari_Rasa_Asli-Surabaya_East_Java_Java.html
426,Wee Nam Kee,4,13,"#426 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13236744-Reviews-Wee_Nam_Kee-Surabaya_East_Java_Java.html
427,Kapin Cantonese Restaurant,4,12,"#427 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8586449-Reviews-Kapin_Cantonese_Restaurant-Surabaya_East_Java_Java.html
428,Assalam Bistro & Cafe,3.5,24,"#428 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8600472-Reviews-Assalam_Bistro_Cafe-Surabaya_East_Java_Java.html
429,Bebek Goreng Papin,4,15,"#429 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488981-Reviews-Bebek_Goreng_Papin-Surabaya_East_Java_Java.html
430,"Ciputra Golf, Resto & Cafe",4,17,"#430 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d2289923-Reviews-Ciputra_Golf_Resto_Cafe-Surabaya_East_Java_Java.html
431,Nasi Kuning Ambon POKA,4,12,"#431 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7981252-Reviews-Nasi_Kuning_Ambon_POKA-Surabaya_East_Java_Java.html
432,Calais,4,11,"#432 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488911-Reviews-Calais-Surabaya_East_Java_Java.html
433,Pecel Kota P'House,4.5,7,"#433 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12010424-Reviews-Pecel_Kota_P_House-Surabaya_East_Java_Java.html
434,D'Nine steak,4,11,"#434 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10460936-Reviews-D_Nine_steak-Surabaya_East_Java_Java.html
435,Chatime Tunjungan Plaza 3,4,12,"#435 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10084829-Reviews-Chatime_Tunjungan_Plaza_3-Surabaya_East_Java_Java.html
436,Papa Rons Pizza CITO,3.5,25,"#436 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d3708869-Reviews-Papa_Rons_Pizza_CITO-Surabaya_East_Java_Java.html
437,Lentora,4,10,"#437 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12083390-Reviews-Lentora-Surabaya_East_Java_Java.html
438,Ayam Penyet Ria Tunjungan Plaza,3.5,21,"#438 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6876714-Reviews-Ayam_Penyet_Ria_Tunjungan_Plaza-Surabaya_East_Java_Java.html
439,Angus House,4,14,"#439 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9732374-Reviews-Angus_House-Surabaya_East_Java_Java.html
440,One Eighteenth,4.5,8,"#440 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11857803-Reviews-One_Eighteenth-Surabaya_East_Java_Java.html
441,Mie Kedondong,4,10,"#441 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12079361-Reviews-Mie_Kedondong-Surabaya_East_Java_Java.html
442,Patbingsoo,4.5,8,"#442 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12203982-Reviews-Patbingsoo-Surabaya_East_Java_Java.html
443,Ayam Goreng Prima,4,10,"#443 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7712124-Reviews-Ayam_Goreng_Prima-Surabaya_East_Java_Java.html
444,Pizza Hut ITC Surabaya Mega Grosir,4,14,"#444 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10078275-Reviews-Pizza_Hut_ITC_Surabaya_Mega_Grosir-Surabaya_East_Java_Java.html
445,Kartiko Traditional Heritage Culinary,4.5,7,"#445 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14108853-Reviews-Kartiko_Traditional_Heritage_Culinary-Surabaya_East_Java_Java.html
446,Asan Kwetiau Medan,4,10,"#446 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8766169-Reviews-Asan_Kwetiau_Medan-Surabaya_East_Java_Java.html
447,Lan Hua Restaurant,4,31,"#447 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6956683-Reviews-Lan_Hua_Restaurant-Surabaya_East_Java_Java.html
448,"Kakkk, Ayam Geprek",3.5,19,"#448 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9609341-Reviews-Kakkk_Ayam_Geprek-Surabaya_East_Java_Java.html
449,Marina Indonesian Seafood & Grill,4,9,"#449 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11750065-Reviews-Marina_Indonesian_Seafood_Grill-Surabaya_East_Java_Java.html
450,Hokben Galaxy Mall,4,17,"#450 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9818950-Reviews-Hokben_Galaxy_Mall-Surabaya_East_Java_Java.html
451,Restoran Alami,4,11,"#451 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7200099-Reviews-Restoran_Alami-Surabaya_East_Java_Java.html
452,Daun Lada Tunjungan Plaza 6,4,7,"#452 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14982331-Reviews-Daun_Lada_Tunjungan_Plaza_6-Surabaya_East_Java_Java.html
453,Ah Yat Abalone Forum Restaurant Surabaya,3.5,28,"#453 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4233092-Reviews-Ah_Yat_Abalone_Forum_Restaurant_Surabaya-Surabaya_East_Java_Java.html
454,Elim Restaurant,4,9,"#454 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4610139-Reviews-Elim_Restaurant-Surabaya_East_Java_Java.html
455,Rumah Makan BMW,4,11,"#455 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4234027-Reviews-Rumah_Makan_BMW-Surabaya_East_Java_Java.html
456,Babi Guling Ibu Ayu Komang,4,16,"#456 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10297320-Reviews-Babi_Guling_Ibu_Ayu_Komang-Surabaya_East_Java_Java.html
457,Warung Ikan Cak Yu,3.5,21,"#457 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10111007-Reviews-Warung_Ikan_Cak_Yu-Surabaya_East_Java_Java.html
458,D'Cost Seafood,3.5,26,"#458 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6528338-Reviews-D_Cost_Seafood-Surabaya_East_Java_Java.html
459,Master D Dundee,4,15,"#459 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4233833-Reviews-Master_D_Dundee-Surabaya_East_Java_Java.html
460,Solaria BG Junction,3.5,12,"#460 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9747002-Reviews-Solaria_BG_Junction-Surabaya_East_Java_Java.html
461,My Story,4,12,"#461 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12578515-Reviews-My_Story-Surabaya_East_Java_Java.html
462,Depot Santong Chie Kiauw Mie,5,5,"#462 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14213892-Reviews-Depot_Santong_Chie_Kiauw_Mie-Surabaya_East_Java_Java.html
463,Wakoel Rempah,3.5,20,"#463 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8006271-Reviews-Wakoel_Rempah-Surabaya_East_Java_Java.html
464,Penang's House,3.5,14,"#464 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8471984-Reviews-Penang_s_House-Surabaya_East_Java_Java.html
465,ShichiDon,4,19,"#465 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d3461024-Reviews-ShichiDon-Surabaya_East_Java_Java.html
466,Dong Bei Yi Jia Ren,4,12,"#466 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10669709-Reviews-Dong_Bei_Yi_Jia_Ren-Surabaya_East_Java_Java.html
467,A&W Itc Surabaya Mega Grosir,4,11,"#467 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9461387-Reviews-A_W_Itc_Surabaya_Mega_Grosir-Surabaya_East_Java_Java.html
468,The Localist,3.5,13,"#468 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8539975-Reviews-The_Localist-Surabaya_East_Java_Java.html
469,Wdnsdy Cafe,5,5,"#469 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14208603-Reviews-Wdnsdy_Cafe-Surabaya_East_Java_Java.html
470,Pangsit Mie Gajahmada,4,17,"#470 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4233884-Reviews-Pangsit_Mie_Gajahmada-Surabaya_East_Java_Java.html
471,RM. Muara,4,13,"#471 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6489358-Reviews-RM_Muara-Surabaya_East_Java_Java.html
472,Restauran Beautika,4.5,7,"#472 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12512267-Reviews-Restauran_Beautika-Surabaya_East_Java_Java.html
473,Kintan Buffet,4,8,"#473 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14004375-Reviews-Kintan_Buffet-Surabaya_East_Java_Java.html
474,Depot Pak Bas,4,13,"#474 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10387814-Reviews-Depot_Pak_Bas-Surabaya_East_Java_Java.html
475,Pempek Farina,4.5,7,"#475 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12268512-Reviews-Pempek_Farina-Surabaya_East_Java_Java.html
476,Hoka Hoka Bento Surabaya Plaza,3.5,16,"#476 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9754253-Reviews-Hoka_Hoka_Bento_Surabaya_Plaza-Surabaya_East_Java_Java.html
477,Bale Sere,4,9,"#477 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12920876-Reviews-Bale_Sere-Surabaya_East_Java_Java.html
478,Kafe Betawi Sutos,3.5,29,"#478 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4186674-Reviews-Kafe_Betawi_Sutos-Surabaya_East_Java_Java.html
479,Yokoso,4.5,9,"#479 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d5980962-Reviews-Yokoso-Surabaya_East_Java_Java.html
480,Chubo-Chubo Galaxy Mal,3.5,13,"#480 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8614533-Reviews-Chubo_Chubo_Galaxy_Mal-Surabaya_East_Java_Java.html
481,Foodcourt Bandara Juanda,3.5,31,"#481 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9710041-Reviews-Foodcourt_Bandara_Juanda-Surabaya_East_Java_Java.html
482,Lime Restaurant,4.5,36,"#482 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10751080-Reviews-Lime_Restaurant-Surabaya_East_Java_Java.html
483,Lazizaa Chicken & Pizza Dukuh Kupang,4,11,"#483 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10793892-Reviews-Lazizaa_Chicken_Pizza_Dukuh_Kupang-Surabaya_East_Java_Java.html
484,Mutiara Surabaya,4.5,6,"#484 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d15122219-Reviews-Mutiara_Surabaya-Surabaya_East_Java_Java.html
485,Mahameru,3.5,17,"#485 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4452396-Reviews-Mahameru-Surabaya_East_Java_Java.html
486,Kupang Lontong,4,13,"#486 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7700982-Reviews-Kupang_Lontong-Surabaya_East_Java_Java.html
487,Bebek Kayu Tangan,4.5,7,"#487 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12614420-Reviews-Bebek_Kayu_Tangan-Surabaya_East_Java_Java.html
488,Medan Wei,4,9,"#488 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12078853-Reviews-Medan_Wei-Surabaya_East_Java_Java.html
489,Gudeg Bu Toegijo,4,14,"#489 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488885-Reviews-Gudeg_Bu_Toegijo-Surabaya_East_Java_Java.html
490,Amanda Cake,4,12,"#490 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4128322-Reviews-Amanda_Cake-Surabaya_East_Java_Java.html
491,KFC Galaxy Mal,3.5,16,"#491 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8667720-Reviews-KFC_Galaxy_Mal-Surabaya_East_Java_Java.html
492,Bentoya Grand City,3.5,19,"#492 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9785367-Reviews-Bentoya_Grand_City-Surabaya_East_Java_Java.html
493,Spesial Belut Surabaya H. Poer,5,4,"#493 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d17304349-Reviews-Spesial_Belut_Surabaya_H_Poer-Surabaya_East_Java_Java.html
494,Wok Noodle Plaza Tunjungan,3.5,20,"#494 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8626303-Reviews-Wok_Noodle_Plaza_Tunjungan-Surabaya_East_Java_Java.html
